path,label
Apple_Disease/valid/apple_scab/06cf74b6-d895-4a09-b3b1-bc63579f8c33___FREC_Scab 3128_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/15bfa086-7d4a-43c0-800d-2fe8255ba50c___FREC_Scab 3150_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/7f4d7ebc-7d2b-454f-8f61-b5dc469a16b7___FREC_Scab 3010_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/f27fd3ff-a3b7-486a-883c-f91488883555___FREC_Scab 3158_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/ae02ce53-61ad-41d0-870a-a5a8b2fb3e93___FREC_Scab 3359_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/0a769a71-052a-4f19-a4d8-b0f0cb75541c___FREC_Scab 3165_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/a2d4e28d-efb1-4b5c-8f39-de90392f007a___FREC_Scab 3139_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/bf9a1cb3-baa2-42f6-881b-c77864b3019c___FREC_Scab 3189.JPG,apple_scab
Apple_Disease/valid/apple_scab/ced72cdb-0358-420c-abdd-1c94ba303435___FREC_Scab 3217_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/8d2bd2f9-2c65-43f7-95f7-22f7f404ba13___FREC_Scab 3232.JPG,apple_scab
Apple_Disease/valid/apple_scab/0a5e9323-dbad-432d-ac58-d291718345d9___FREC_Scab 3417.JPG,apple_scab
Apple_Disease/valid/apple_scab/9474d631-06bc-45e0-bdcc-2aff28b34856___FREC_Scab 3358_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/5581f206-7305-4430-be5f-8de62689fb70___FREC_Scab 2918_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/bce3ba0b-a142-4b28-8cb3-eb6bb6a3b8a2___FREC_Scab 3142_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/d1938082-a2de-49ad-8ca2-4b1947a7e107___FREC_Scab 3212.JPG,apple_scab
Apple_Disease/valid/apple_scab/74813834-38bc-4301-93ff-39b208eb52bc___FREC_Scab 3315_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/91decba3-10b0-4d3e-974c-bcc7729e867d___FREC_Scab 3527_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/c7dc7cfa-559a-4950-ba71-90d11dfe0b56___FREC_Scab 3381_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/ed3fa713-5de5-4298-96c1-9cf5bb830078___FREC_Scab 3105.JPG,apple_scab
Apple_Disease/valid/apple_scab/a88d758c-0c4f-4214-b91d-e5645aa97113___FREC_Scab 3424_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/b3b884bb-55ff-42dd-81d6-d8260acd4ad5___FREC_Scab 3281_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/afab688d-242c-4e62-abef-ba277df5a76d___FREC_Scab 3188_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/1b1004c8-99e9-4c85-8fe5-b1c11d558cf8___FREC_Scab 3300_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/dc12e2fd-e41b-43b5-9874-09661913316e___FREC_Scab 3073_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/84ba6fe9-427e-415b-8bfe-a1f8670e1537___FREC_Scab 3530_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/76e50482-74b2-468f-8556-7669e1682f1e___FREC_Scab 3323_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/0208f4eb-45a4-4399-904e-989ac2c6257c___FREC_Scab 3037_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/67f122a8-fb8f-4b8c-bd45-3cf11db238b8___FREC_Scab 3140_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/debd9885-73c5-4ba8-9a95-f820846cec77___FREC_Scab 3433_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/023123cb-7b69-4c9f-a521-766d7c8543bb___FREC_Scab 3487_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/69a10285-eacb-4c83-b410-18e62bf33ef9___FREC_Scab 2908_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/bbcecb36-bad4-4aa5-812b-00a402427943___FREC_Scab 3279_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/f0bbc28f-b6d6-4db3-b924-984a1e988510___FREC_Scab 3204.JPG,apple_scab
Apple_Disease/valid/apple_scab/d8b8a834-08df-43d9-8a1a-4bc8e508a1e3___FREC_Scab 3280.JPG,apple_scab
Apple_Disease/valid/apple_scab/cff69c82-7901-400a-b45c-6343624edfc3___FREC_Scab 3192_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/f684504f-ca6d-4f06-bb0e-2b296e3829b8___FREC_Scab 3314_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/d94dd9a8-f2ad-45c4-bf45-3a361f5e2efa___FREC_Scab 3442_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/2d5265d2-be99-4e9f-a085-d309cc01b751___FREC_Scab 3023.JPG,apple_scab
Apple_Disease/valid/apple_scab/34c2823b-d1c5-4bd8-a5a7-74bdef959e10___FREC_Scab 3484.JPG,apple_scab
Apple_Disease/valid/apple_scab/f9e4b1bc-36b0-40df-bb48-4e6ed48ec8b5___FREC_Scab 3514.JPG,apple_scab
Apple_Disease/valid/apple_scab/00075aa8-d81a-4184-8541-b692b78d398a___FREC_Scab 3335_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/33ebf0dd-f971-4f11-aa93-45df7d55a9ea___FREC_Scab 3182_270deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/53fe6519-da0a-4183-80d6-a18828a33223___FREC_Scab 3283_90deg.JPG,apple_scab
Apple_Disease/valid/apple_scab/dce5b716-54ad-420c-911c-476b838c4be9___FREC_Scab 3045_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/apple_scab/7ed79254-3e04-4e08-9c80-088cd9d7d8c9___FREC_Scab 3310_new30degFlipLR.JPG,apple_scab
Apple_Disease/valid/black_rot/d2313a95-61dd-45de-a8b8-3c2992e2b97f___JR_FrgE.S 8652.JPG,black_rot
Apple_Disease/valid/black_rot/d240fec5-9b1e-4b36-a7df-d0007d0ebfcb___JR_FrgE.S 2929_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/2d30e157-5cd6-4827-85ee-4c3c5f05725e___JR_FrgE.S 3080_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/2171eff3-55f1-4b5e-8258-d8ddacc66062___JR_FrgE.S 2752_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/6f38c615-281d-4bf5-8d92-7c02d3ef9e1b___JR_FrgE.S 8753.JPG,black_rot
Apple_Disease/valid/black_rot/5f569320-f84c-4a08-b414-1fd93f7e382b___JR_FrgE.S 8661_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/7f11ba2d-0894-4240-9d41-b0e131d8e711___JR_FrgE.S 2731.JPG,black_rot
Apple_Disease/valid/black_rot/e43cb49a-44ff-4ee5-9dae-aa2e89fb643b___JR_FrgE.S 2927_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/1c4c2235-2c28-438e-8fa9-505b5d3004a0___JR_FrgE.S 8720_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/394b4c4e-096d-4a4e-9498-8a18f240ab18___JR_FrgE.S 2855_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/f4f0b458-01c4-48ad-a600-fe3e7fb47b36___JR_FrgE.S 8730_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/a285e174-d731-431e-b8c5-f5e895a2e2a4___JR_FrgE.S 2975.JPG,black_rot
Apple_Disease/valid/black_rot/032cf235-07ff-478f-b347-d55c07835bc5___JR_FrgE.S 8778_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/1a9f6dfb-fdf4-43b4-9fb4-b7a809b49b9d___JR_FrgE.S 2765_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/4fcfd5b0-e312-41f4-a8cf-16976b5882fd___JR_FrgE.S 8589_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE.S 3073_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/bf3eaad3-aa22-4425-88f0-339be0f39059___JR_FrgE.S 2933.JPG,black_rot
Apple_Disease/valid/black_rot/5a7cfbae-2b00-4f16-b1e9-eacd813a5378___JR_FrgE.S 2783_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/bd6f574a-e0cc-4293-af21-3949e9bf3a8e___JR_FrgE.S 8675_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/6b078700-56e6-4d25-a18a-b7b90741a2d3___JR_FrgE.S 2963_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/a79f3789-8c2c-4a04-acb4-f96544b93082___JR_FrgE.S 2880_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/b84f9317-4054-4796-b36a-1dffcb871956___JR_FrgE.S 8725_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/7eee2c9b-285a-411a-950b-7cd5547a9440___JR_FrgE.S 3028_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/05fd8037-fd27-4d26-9e5d-9a47856ab134___JR_FrgE.S 8770_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/dd73bcb6-849f-4df3-9939-6893d07b2b45___JR_FrgE.S 8572.JPG,black_rot
Apple_Disease/valid/black_rot/f702f711-d90a-46be-8cd1-78521ecb6822___JR_FrgE.S 8724_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/953017bf-0b57-4fd9-a696-3fb00aa84c24___JR_FrgE.S 8590.JPG,black_rot
Apple_Disease/valid/black_rot/5103776c-7e16-467d-bc37-8995a8c1ea6f___JR_FrgE.S 2770_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/e6c8b854-6b46-4137-8e08-81e63ff418ea___JR_FrgE.S 2971.JPG,black_rot
Apple_Disease/valid/black_rot/7d2062c0-076d-4b98-b9f4-681f9b728cd9___JR_FrgE.S 8633.JPG,black_rot
Apple_Disease/valid/black_rot/5412de7d-df5d-4a05-be4b-e108811c4a3e___JR_FrgE.S 2820_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/b435d2d9-20c4-47cf-8420-2aa6c0ddd04a___JR_FrgE.S 8742_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/717c4f62-f05f-4345-a5d7-3b34f3a2efb6___JR_FrgE.S 2836_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/f9c0a3a9-a08e-4b1d-baab-93fdc7fb2690___JR_FrgE.S 2896_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/e4d473a3-83ad-496d-a97f-5aee9d713d69___JR_FrgE.S 2782_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/6ca0d950-03b6-4d1f-a4a2-562ca529cad3___JR_FrgE.S 8660_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/db1600c7-f9dc-45a4-9e01-223b67ebef83___JR_FrgE.S 8703_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/48d6f0b4-71e8-418f-8558-b38b89ed3c0b___JR_FrgE.S 8569_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/f63c8d11-234c-4ff4-bd81-5c3947503038___JR_FrgE.S 3085_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/56bb2954-b463-4557-a438-594e09783513___JR_FrgE.S 8577.JPG,black_rot
Apple_Disease/valid/black_rot/24420d48-c47b-4e67-959a-bf28131abbdc___JR_FrgE.S 2811_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/d32e96f1-8fde-4f6e-a558-7fdc1ab0807e___JR_FrgE.S 8676_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/56d05ee6-f6d5-4c34-838e-4ff2c0592d5d___JR_FrgE.S 2822_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/d34cb771-c15b-41c4-aa43-ecae33df010b___JR_FrgE.S 8631_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/2f6893f9-0439-4409-b752-b910e03b076b___JR_FrgE.S 8814_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/dd73bcb6-849f-4df3-9939-6893d07b2b45___JR_FrgE.S 8572_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/be00705f-de03-4448-b186-fc47e39859a2___JR_FrgE.S 8811_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/4f71c078-e0f6-4b05-a421-1b644f0e99a1___JR_FrgE.S 3016_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/f3918f57-f4c8-44a4-bd0b-403755fa9615___JR_FrgE.S 3092_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/d3dab897-b9de-4ec4-a335-db2f36a64011___JR_FrgE.S 2918.JPG,black_rot
Apple_Disease/valid/black_rot/62cc4916-2674-472e-a48c-0ce986aa85e3___JR_FrgE.S 8793.JPG,black_rot
Apple_Disease/valid/black_rot/23641520-3fbf-42e9-ba5f-c689bc74ce8c___JR_FrgE.S 8620_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/7d0d902e-524f-48da-9eee-41642cc78aef___JR_FrgE.S 2911.JPG,black_rot
Apple_Disease/valid/black_rot/804f69a4-cd0f-4579-9b9d-b1a032160642___JR_FrgE.S 3018_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/4eeaca51-3ca2-4afe-884a-d65c2e31e452___JR_FrgE.S 3026_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/116ccffb-6361-4191-8f36-b6cacbe99412___JR_FrgE.S 2763_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/1d59f109-9793-403b-88d7-73bc3b17d601___JR_FrgE.S 8592.JPG,black_rot
Apple_Disease/valid/black_rot/8267ac2d-0e8f-4ed3-9da2-8180b99cc26a___JR_FrgE.S 8646_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/4ca16e52-bdfb-40c3-8407-77087fdfc786___JR_FrgE.S 2852_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/c4833395-fa04-4b3a-89f1-6fbc5c3d7d18___JR_FrgE.S 2866.JPG,black_rot
Apple_Disease/valid/black_rot/8ef1ae5f-e7e1-481d-a2ee-946d9ea29c01___JR_FrgE.S 2932_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/a157b760-a19d-4e6b-a319-29b63106de45___JR_FrgE.S 2751_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/4a2319e3-c6ab-4417-9154-ebabf0d1df4d___JR_FrgE.S 2854_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/47c17d6e-07d4-4523-978e-495edff13b00___JR_FrgE.S 3068_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/05fb01a0-fd64-4b3d-a512-c0bda181811e___JR_FrgE.S 2889.JPG,black_rot
Apple_Disease/valid/black_rot/1cf5102a-468b-4410-80bf-af6aeadc780c___JR_FrgE.S 2924_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/bc64857e-c087-44c9-83b5-514d9b8dea37___JR_FrgE.S 2912_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/d3355b6d-0a25-42b5-afb7-60b3471f9be7___JR_FrgE.S 2878_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/af71d90f-c209-4d1d-8c80-0d7cab342106___JR_FrgE.S 8696_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/99cce45c-9aaf-4d6d-bf66-491132557c12___JR_FrgE.S 8629.JPG,black_rot
Apple_Disease/valid/black_rot/a97c2088-9bf7-4840-8a41-813aadae4aa6___JR_FrgE.S 2793_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/19989bba-ed83-478b-b02a-72fcc3234338___JR_FrgE.S 3055_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/f9b7fc98-caee-4bb1-ae7b-1e9981ba6d72___JR_FrgE.S 2990_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/7dd50c96-8c45-4a38-bb17-e382cd5a3578___JR_FrgE.S 2829_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/b4607568-7941-42d9-98e6-fdaae7bd6530___JR_FrgE.S 2756_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/32652b13-825d-4f14-9429-d7d5042061cf___JR_FrgE.S 8758_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/d8e21bad-015b-4b76-8ffa-373b191ed448___JR_FrgE.S 3021_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/04de1246-ecfa-4d2c-bc2d-16b81b0bd364___JR_FrgE.S 2970_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/64b3612f-e972-44c5-8ef0-c9ac194c34a9___JR_FrgE.S 8623.JPG,black_rot
Apple_Disease/valid/black_rot/cf524171-a68a-4200-9159-133567b95f71___JR_FrgE.S 8658.JPG,black_rot
Apple_Disease/valid/black_rot/6af96fb3-002f-48b3-a2e8-fb5cf30dfa63___JR_FrgE.S 2998.JPG,black_rot
Apple_Disease/valid/black_rot/01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024.JPG,black_rot
Apple_Disease/valid/black_rot/d751e4b1-101d-4f23-aa99-5cd93b617aab___JR_FrgE.S 3012_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/f079c46a-6614-45ac-8ab6-187d126609e5___JR_FrgE.S 2767_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/9922fc5b-28d9-4ad7-90f2-7ad252f716dc___JR_FrgE.S 2741_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/42277cf4-c76e-4c00-b42f-6254f2cb8496___JR_FrgE.S 2771_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/a0953d6d-067c-4b49-86fb-162d14d2fed0___JR_FrgE.S 2796_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/39cf3d6d-0324-4d2c-8a43-ee21f8b910c2___JR_FrgE.S 8603_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/60dec11d-0e49-4bb4-b7ce-ecf90f8ac028___JR_FrgE.S 3042_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/6c38e74e-6926-45f1-a1cf-c974d49491e4___JR_FrgE.S 3076.JPG,black_rot
Apple_Disease/valid/black_rot/8d911287-49a5-4b0b-b9e5-8d270baf40f0___JR_FrgE.S 8792_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/0ce8b939-3bdf-4078-8715-c0cb48afb078___JR_FrgE.S 2777_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/a8f06c83-bcab-4431-8c91-b00331c4b067___JR_FrgE.S 8613_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/f872ce63-a162-44bd-84ac-c7d89c485457___JR_FrgE.S 8701_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/898348ae-7cf3-4be6-9020-9b892558d4e9___JR_FrgE.S 2729_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/1e2149c8-f9ed-49b2-a8c2-2e8b2046d0f7___JR_FrgE.S 2965_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/0c7c7992-fb1c-444b-b226-69de186cea14___JR_FrgE.S 8627_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/7c6d3ea5-7af7-411b-982d-8054c545818e___JR_FrgE.S 3009_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/5db69c6b-f9c9-4a3f-b47a-ca6449023bdd___JR_FrgE.S 2757_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/3ed38c3a-4c0a-4682-b39b-e0f7d1bf361b___JR_FrgE.S 2859.JPG,black_rot
Apple_Disease/valid/black_rot/ad42c269-aca2-4b1b-9e3d-59108ccb79a3___JR_FrgE.S 8622_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/9db01900-2a71-4acc-a9e8-f1a462707cf8___JR_FrgE.S 3004.JPG,black_rot
Apple_Disease/valid/black_rot/169b07da-12eb-4a6d-9b24-f37692ca923d___JR_FrgE.S 8636_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/f3f1e50a-4e84-4147-b10c-09283a2feddd___JR_FrgE.S 8713_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/7c9765f6-d792-4621-a01e-0a1b4e550ada___JR_FrgE.S 2862.JPG,black_rot
Apple_Disease/valid/black_rot/e0ee140b-d60c-4b08-ae6f-e44c5c31fbc8___JR_FrgE.S 2817_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/057c985f-2a00-40fe-b48f-590aabd3babe___JR_FrgE.S 3015_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/70186489-b6ea-477c-8893-d6915b7d5490___JR_FrgE.S 2974_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/e4999654-a4e5-4038-bb7f-d69f824a0505___JR_FrgE.S 8728_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/56356abd-6e83-4bca-90ef-89cb6e68ea85___JR_FrgE.S 2786_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/6cb50cab-0f02-4a52-a98f-17c096a6b79f___JR_FrgE.S 8637_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/9d8d2d78-8faf-4a85-90b6-2a2ffed94d83___JR_FrgE.S 8721_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/74276bec-59f3-4bb6-b739-0b6ed819288c___JR_FrgE.S 2925_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/1107fc9f-f39f-450f-b928-4742fb82da77___JR_FrgE.S 2775_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/554089f3-ff67-45ff-9d9a-b0aba573df6a___JR_FrgE.S 2730_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/4c42eeae-508c-4ccd-b2d8-b720808bc28c___JR_FrgE.S 3020_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/0e84adc9-3e97-48e2-b1fd-7d04f9e92cb0___JR_FrgE.S 2949_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/48d6f0b4-71e8-418f-8558-b38b89ed3c0b___JR_FrgE.S 8569_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/d892ca1b-8b68-4087-9bb1-3ac7b861c283___JR_FrgE.S 8606.JPG,black_rot
Apple_Disease/valid/black_rot/e9df76bc-d175-42c9-990e-6e6c5f5ac5ce___JR_FrgE.S 8663_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/c18a2d5a-4160-48de-8e9e-7ccc047aeddc___JR_FrgE.S 8805_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/cda4e00f-b32f-4605-b2ca-4b5eba5ecc22___JR_FrgE.S 8799_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/ecd438b2-48c2-4e04-a1dc-7878625cbdab___JR_FrgE.S 2945.JPG,black_rot
Apple_Disease/valid/black_rot/760ef647-ba10-4477-a388-105182a0c0e2___JR_FrgE.S 2895.JPG,black_rot
Apple_Disease/valid/black_rot/5b9c8470-c6dc-4b79-b191-9dd6c82309c8___JR_FrgE.S 8580_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/29f71a36-3389-47c8-94ad-484818e677f2___JR_FrgE.S 8607_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/aed39453-1ff0-44b9-90e8-7cabf883340e___JR_FrgE.S 2873.JPG,black_rot
Apple_Disease/valid/black_rot/40e82aca-94d2-4237-bc27-d4a9c536b820___JR_FrgE.S 2926_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/e6ea57b6-04c9-4873-83d5-f6d859d54dbb___JR_FrgE.S 2848_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/cd4907f8-168a-405b-ae16-599e6e621dca___JR_FrgE.S 8619.JPG,black_rot
Apple_Disease/valid/black_rot/c418f9e9-92e8-46ce-ba41-50b0f9b45d38___JR_FrgE.S 8585_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/e6c8b854-6b46-4137-8e08-81e63ff418ea___JR_FrgE.S 2971_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/f8a5bc70-61d0-42fa-b82d-9d480b0fbe2a___JR_FrgE.S 3093_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/ad42c269-aca2-4b1b-9e3d-59108ccb79a3___JR_FrgE.S 8622_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/d30f9b23-402d-4c3f-bdf7-406c9e35d038___JR_FrgE.S 8715_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/4a79c093-e813-4854-ba58-5b9e2831c7f0___JR_FrgE.S 2764.JPG,black_rot
Apple_Disease/valid/black_rot/8d935efd-8dba-4847-954f-a914d93d8d07___JR_FrgE.S 2857_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/4231e86c-5f4c-439c-be0f-1fa0274581c6___JR_FrgE.S 3067.JPG,black_rot
Apple_Disease/valid/black_rot/26a6609d-7993-4fda-b56d-5c5194f0de03___JR_FrgE.S 8797_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/14896f6f-ae86-4879-958b-7422b957e104___JR_FrgE.S 8768_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/0d17b92b-8ec2-4a00-a8ff-9daea3fed2e8___JR_FrgE.S 2915_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/39ab4ac8-5f68-448a-8b1f-dcba2e07d129___JR_FrgE.S 8798_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/d40e4a34-1c9a-4971-acce-bb6ce2e14208___JR_FrgE.S 8654_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/932e43a7-738f-4864-92e2-745bb715160e___JR_FrgE.S 2997_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/f2b57a5b-f46d-453a-bb33-21d01d8a10de___JR_FrgE.S 3036_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/e3eead59-f821-41dd-9794-ba3ad35c71c7___JR_FrgE.S 2937_270deg.JPG,black_rot
Apple_Disease/valid/black_rot/7558e6ff-8441-4ed8-b881-54288ab95441___JR_FrgE.S 2920_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/d962745e-a8b7-414a-a9f8-f47e945e3be9___JR_FrgE.S 2881_new30degFlipLR.JPG,black_rot
Apple_Disease/valid/black_rot/a2eb846a-da47-4d4d-97db-d954a20bb22a___JR_FrgE.S 2868_90deg.JPG,black_rot
Apple_Disease/valid/black_rot/c498d495-5796-4d08-9eaf-c1f26ed1099a___JR_FrgE.S 2888_90deg.JPG,black_rot
