path,label
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/fc90276d-e10b-4697-88b2-d9bbd87f622c___RS_GLSp 7290.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/346e5b39-b83e-4b5f-a02b-bc01fc230842___RS_GLSp 4311.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/f91ae22a-3668-40e0-a578-b7a7dd9d481f___RS_GLSp 4437.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/468d93ab-7a44-4ae7-a489-a03d39651009___RS_GLSp 4466.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5cfe5cf5-bdba-44b5-8295-c5bda6e34ae3___RS_GLSp 9353 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/57e4abec-e203-4574-85f8-bc321b0e0ac3___RS_GLSp 4662.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/95cb3d00-afba-4a91-b397-8e9287ecd12e___RS_GLSp 4584 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/81a4c5ce-8c96-43e6-8391-415465688419___RS_GLSp 9274.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/e5d4ffee-90c7-4a04-8fa8-61e496dfefc3___RS_GLSp 4367.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/1b1991ac-4e5c-4528-ac3d-096d63fb05aa___RS_GLSp 4491.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/357866f9-d9f0-49a4-862e-6bfb2cb830c8___RS_GLSp 4291.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c83abfee-9e52-476e-bb0c-b1121fb57c54___RS_GLSp 4331.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/4be4a686-ab64-43d7-9d7c-0939e389aac9___RS_GLSp 9338.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bc1f8969-f563-4300-b792-93f75d23a483___RS_GLSp 9306.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7c479d6b-0f9a-4646-8337-445b76d2959e___RS_GLSp 9349.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ce3b19bd-dace-4d23-836e-233b02f12300___RS_GLSp 4505.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/f8101df7-db23-4241-9362-a00396806364___RS_GLSp 4336.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/dcfbea5d-0fe7-460b-bd16-3878cef2da71___RS_GLSp 4482.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/00a20f6f-e8bd-4453-9e25-36ea70feb626___RS_GLSp 4655.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/e728b124-21b4-4022-aed0-3608564f6b6f___RS_GLSp 4473.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/2c890074-1b01-46cb-9e56-8601d13ec218___RS_GLSp 4469 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/89db4731-dd79-48cc-a1d8-0ef44165e613___RS_GLSp 4564.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/60360241-19f0-4773-9eca-4ca26fcf49b4___RS_GLSp 4394.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/348aafc3-4309-4507-b6b3-cb037711ca48___RS_GLSp 4399.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2338.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1889.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2634.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1574.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2713.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2507.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2301.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1786.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2093.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2682.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2502.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1812.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1853.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2170.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2068.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2410.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2501.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1813.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2548.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1944.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2647.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2192.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2240.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2313.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2102.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1806.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2468.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2466.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1688.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2488.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2649.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2437.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1669.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2267.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1941.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2525.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1720.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1719.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1579.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2609.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2258.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2595.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2701.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2553.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2736.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2337.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1851.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2413.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2284.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2269.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2306.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2139.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2586.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2158.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2612.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1935.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2302.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2001.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2030.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1578.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1911.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2071.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2310.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2693.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2654.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2115.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1661.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2513.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1693.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 1976.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2221.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Common_rust_/RS_Rust 2104.JPG,Corn_(maize)___Common_rust_
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/8b2c9cfc-a522-4675-8fb0-87c627849b83___RS_NLB  4672.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/8c674c27-dcc1-4ce3-a3e7-669f9dd3521b___RS_NLB 3867.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/3c423b70-c265-47ab-9aad-9f5235ccd343___RS_NLB 3819.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/a974dc85-29d7-4441-afa1-06a47d12df6a___RS_NLB 3629.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/d1fbc905-f7df-4f45-b228-0a94b00f16ee___RS_NLB 3488.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/fb1e8075-1546-4c0a-bef1-e18642415358___RS_NLB 3966.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/788e0b65-df14-4960-b819-dda874f15c03___RS_NLB 3993.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/290ebdd9-0ba3-4ffc-a254-bbd5004d315b___RS_NLB 3655.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/0fb76874-6a95-4071-87aa-aa1bfe63f815___RS_NLB 3979.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/9634137b-5b5b-49eb-875a-82da77a5bc54___RS_NLB 3697.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/cc926ea7-7824-4f6d-8c2b-837771ffdbee___RS_NLB 4142.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/0b54aa70-56aa-4329-9e8d-b3c62c893f14___RS_NLB 4689.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/919505a0-7e06-4a89-8faf-f308bd644a6a___RS_NLB 4141.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/92e0ba47-165f-457c-9be0-baa37eb16d40___RS_NLB 3624.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/76071bfd-f326-4e3d-b3b9-c2d364ec2d49___RS_NLB 3623.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/def2064a-8470-447e-bfb2-f76ecb3006cd___RS_NLB 0789.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/c8e9361a-fc77-4adb-ba39-3a08d859340f___RS_NLB 3560.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/abc2c275-7eff-4cab-846a-fd3d2ad7f964___RS_NLB 4664.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/7d55a6f5-5101-4103-b34c-5e3d764d2757___RS_NLB 3592.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/30f2767e-d618-41c6-ae4f-d7ddf806318b___RS_NLB 4068.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/6e9d79b9-3d43-4e52-86b9-e131d62407ec___RS_NLB 3743.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/d77fa827-9282-439b-8e87-5759c64cc852___RS_NLB 4285.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/0abbec2f-123f-4ae1-a9b7-8babbe8d0e89___RS_NLB 3685.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/0da79f56-07f6-4494-a5ba-9722919ee8ad___RS_NLB 3962 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/248e2b4f-4a50-460a-8ef4-cc8fe3c8bd12___RS_NLB 3872.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/1120da51-a165-47bc-b982-2a054f15186c___RS_NLB 3734.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/7ad6bd48-7732-4487-8182-8b1d11b10a07___RS_NLB 4270.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/3f494938-cfae-4d4e-9cc6-d7fdb15429ea___RS_NLB 3530.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/b3828c2f-54ca-4673-91e0-3c531a5a8be5___RS_NLB 4282.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/0b8d588c-325b-4995-b7ba-4cf2b09b5cba___RS_NLB 3617.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/6c8c49d0-1730-4829-aa21-ccff3079881e___RS_NLB 3540.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/eebc39f9-9bb0-4509-91ae-135a4f0563f2___RS_NLB 3677.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/1bc4fef1-35f3-40da-9675-8b6a986839a1___RS_NLB 3791.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/b84feecb-e6b0-44e2-a1eb-7be061ac28b3___RS_NLB 4079.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/d8a2c04c-5d2b-485c-aaff-1440c0cd65e1___RS_NLB 3695.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/59b2026f-6b96-4a60-9461-6da43560b2df___RS_NLB 0811.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/1e974f0a-834e-4288-bba8-134c860882f5___RS_NLB 4268.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/c8b11ed7-bf90-4eec-aa68-45c577c30896___RS_NLB 4046 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/8b83a278-e88c-4efa-a203-2c43a7085aec___RS_NLB 4094 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/8d420db3-e5d3-4537-a3f9-d57263843f21___RS_NLB 4073.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/3b98ec11-30cb-47c0-89c0-05677d9f0b9d___RS_NLB 3877.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/267d9755-8549-46d6-b6f2-270b70ebe5f9___RS_NLB 4059 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/32a99994-e15d-460c-818c-4b02afa5c880___RS_NLB 4179.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/b2dadd42-82b1-415a-8305-d6a720707912___RS_NLB 0771.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/89faef04-7b28-41bc-a910-d89890f028d1___RS_NLB 0795.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/8a326726-b032-482d-a75a-2c9401f57fae___RS_NLB 4145.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/5fc48a9b-7aee-4262-adf3-1102e354dd61___RS_NLB 3690.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/c12432b0-42be-456f-abb0-8cf30437498b___RS_NLB  4610.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/432d152d-dd08-40b4-ba2f-2cbf2352d29c___RS_NLB 3586.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/0b112f62-54d5-4395-9f7c-d7ef05290be4___RS_NLB 4196.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/c2ef8b22-9934-4a61-b2d3-13521bef65b5___RS_NLB 3973.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/bfa4998b-ab2a-439a-8e65-3501db446811___RS_NLB 3704.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/86062894-9b3a-475f-b321-28b4cf9074ae___RS_NLB 3903.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/a2b1b321-40f4-4636-be16-bb69912b6e40___RS_NLB 0798.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/937c02c2-e783-4c8b-a04c-ce5411970236___RS_NLB 3911.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/1600d5c2-b322-475d-bdf2-5609095bee27___RS_NLB 3499.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/2a877980-8d25-4dbf-8b84-458094529054___RS_NLB 3970 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/6313736d-ff6e-4180-8f38-8c9e635d9da9___RS_NLB 3865.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/3103f262-0222-41f6-9ce3-8f18e8aa855c___RS_NLB 4243.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/5388d277-8739-49ac-9d60-f842621fdeac___RS_NLB 3682.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/95a60f50-bad5-4561-a1aa-94cf1e315083___RS_NLB 3853.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___Northern_Leaf_Blight/381bb492-a362-4423-8e51-f59050a82d83___RS_NLB 3981.JPG,Corn_(maize)___Northern_Leaf_Blight
PlantVillage/valid/Corn_(maize)___healthy/ebd40048-5e19-48d7-a154-1db8da3edddb___R.S_HL 8319 copy 2.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/9fd2b7a7-1ac4-4e6e-9c6a-34bacd208df2___R.S_HL 8341 copy.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/13e5c719-6d18-4729-a090-7daf2014188a___R.S_HL 8152 copy 2.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/c479a63d-cd2c-450b-807b-e85bce7a0af8___R.S_HL 8213 copy 3.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/4f3347e6-ed68-4659-aa26-5591ea8c923e___R.S_HL 5505 copy.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/4976825c-af34-4ba8-9e2d-2a6c25eae077___R.S_HL 8269 copy.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/ad07f4f7-c5a1-42f3-8007-bda26301a4c7___R.S_HL 8111 copy 2.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/af25549e-f09a-4fa5-958b-aa9c49ac6119___R.S_HL 8122 copy 2.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/f82f0eb7-b399-4983-b69b-8b2ac5f0c7f5___R.S_HL 5491 copy 4.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/29e8bca1-adfb-4f65-ad4d-f412fd3f887a___R.S_HL 7997 copy 2.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/43931e08-e92c-4c68-9334-b8554adb41fe___R.S_HL 8160 copy 2.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/3d7b536d-9c3c-4ac4-9027-1e7f3c1be0a6___R.S_HL 8215 copy.jpg,Corn_(maize)___healthy
PlantVillage/valid/Corn_(maize)___healthy/50d502de-24fe-4929-bd9d-9bbe9bdb6541___R.S_HL 8052 copy 2.jpg,Corn_(maize)___healthy
