path,label
plant_leaves/valid/Chinar healthy (P11a)/0011_0037.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0031.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0103.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0063.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0082.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0083.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0076.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0092.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0051.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0016.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0067.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0022.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0018.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0049.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0102.JPG,Chinar healthy (P11a)
plant_leaves/valid/Chinar healthy (P11a)/0011_0026.JPG,Chinar healthy (P11a)
plant_leaves/valid/Gauva diseased (P3b)/0015_0035.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0099.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0119.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0127.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0112.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0131.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0082.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0089.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0043.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0032.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0018.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0016.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0132.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0133.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0040.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0071.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0097.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0115.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0061.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0117.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0017.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0103.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0116.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0108.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0062.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0141.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0106.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0031.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0051.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0056.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0047.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva diseased (P3b)/0015_0120.JPG,Gauva diseased (P3b)
plant_leaves/valid/Gauva healthy (P3a)/0004_0142.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0194.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0128.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0174.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0258.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0097.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0161.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0193.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0155.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0039.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0109.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0015.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0272.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0249.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0025.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0204.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0188.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0266.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0037.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0108.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0199.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0070.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0027.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0180.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0184.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0054.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0076.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0183.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0065.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0189.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0208.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0071.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0181.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0077.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0088.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0268.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0118.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0047.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0131.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0233.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0185.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0023.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0232.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0213.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0198.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0049.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0201.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0041.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0145.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0052.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0132.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0171.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0050.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0270.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0236.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0275.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0253.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0044.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0252.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0123.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0167.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0126.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0263.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0211.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0157.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0153.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0176.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0094.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0228.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0146.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0055.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0242.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0103.JPG,Gauva healthy (P3a)
plant_leaves/valid/Gauva healthy (P3a)/0004_0048.JPG,Gauva healthy (P3a)
plant_leaves/valid/Jamun diseased (P5b)/0017_0344.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0318.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0196.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0155.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0026.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0264.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0112.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0160.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0104.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0307.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0325.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0233.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0078.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0156.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0296.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0186.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0046.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0124.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0263.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0034.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0217.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0181.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0081.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0125.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0177.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0058.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0135.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0319.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0067.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0279.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0341.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0336.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0138.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0211.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0031.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0293.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0250.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0212.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0062.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0025.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0309.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0143.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0175.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0273.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0079.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0047.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0128.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0159.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0132.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0241.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0077.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0020.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0113.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0016.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0294.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0161.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0259.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0249.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0030.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0208.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0218.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0299.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0021.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0017.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0154.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0107.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0185.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0109.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0271.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0235.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0051.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0050.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0092.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0288.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0012.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0136.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0153.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0267.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0133.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0097.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0061.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0308.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun diseased (P5b)/0017_0065.JPG,Jamun diseased (P5b)
plant_leaves/valid/Jamun healthy (P5a)/0005_0195.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0120.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0129.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0241.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0151.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0110.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0250.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0178.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0227.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0036.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0075.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0240.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0203.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0029.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0252.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0246.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0131.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0087.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0185.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0035.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0014.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0088.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0222.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0100.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0270.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0093.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0264.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0233.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0171.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0095.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0177.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0047.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0105.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0215.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0020.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0091.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0070.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0081.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0174.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0134.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0172.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0219.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0022.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0143.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0024.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0221.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0278.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0192.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0217.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0232.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0128.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0062.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0130.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0261.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jamun healthy (P5a)/0005_0274.JPG,Jamun healthy (P5a)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0049.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0116.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0114.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0120.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0107.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0062.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0029.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0038.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0020.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0106.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0033.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0044.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0082.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0053.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0057.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0037.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0087.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0048.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0064.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0068.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0017.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0036.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0084.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0080.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0032.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0115.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0110.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0105.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0022.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0119.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0011.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0047.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha diseased (P6b)/0018_0050.JPG,Jatropha diseased (P6b)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0124.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0061.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0019.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0042.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0110.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0078.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0106.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0031.JPG,Jatropha healthy (P6a)
plant_leaves/valid/Jatropha healthy (P6a)/0006_0062.JPG,Jatropha healthy (P6a)
